School_ID,Short_Name,Long_Name,Primary_Category,Program_Type,Program_Group,Address,City,State,Zip,Phone,Fax,CPS_School_Profile,Website,Program_Grades_Served,Application_Requirements,Program_Selections,How_To_Apply,Deadline,School_Latitude,School_Longitude,Location
610312,MCDOWELL,Mary E McDowell Elementary School,ES,MCDOWELL-Open Enrollment-General Education,General Education,1419 E 89TH ST,Chicago,Illinois,60619,7735356404,7735356434,https://www.cps.edu/schools/schoolprofiles/610312,https://www.memcdowellelementaryschool.com,"K,1,2,3,4,5",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.733132,-87.589589,POINT (-87.589589 41.733132)
400024,CICS - BASIL,CICS - Basil,ES,CICS - BASIL--,,1816 W GARFIELD BLVD,Chicago,Illinois,60609,7737789455,7733041495,https://www.cps.edu/schools/schoolprofiles/400024,http://www.regenerationschools.org/cics-basil/,,,<ul><li><strong>Selection Type: </strong></li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong></li></ul>,,,41.794043,-87.670243,POINT (-87.670243 41.794043)
609732,STEINMETZ HS,Charles P Steinmetz College Preparatory HS,HS,STEINMETZ HS-Neighborhood-STEAM,STEAM,3030 N MOBILE AVE,Chicago,Illinois,60634,7735343030,7735343151,https://www.cps.edu/schools/schoolprofiles/609732,https://steinmetzcp.org,9,None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>2</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Attendance Area,Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.935634,-87.783515,POINT (-87.783515 41.935634)
610220,WATERS,Thomas J Waters Elementary School,ES,"WATERS-Magnet Cluster-Fine & Performing Arts, Technology","Fine & Performing Arts, Technology",4540 N CAMPBELL AVE,Chicago,Illinois,60625,7735345090,7735345087,https://www.cps.edu/schools/schoolprofiles/610220,http://www.waterselementary.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.964165,-87.691433,POINT (-87.691433 41.964165)
610380,WILLIAMS HS,Daniel Hale Williams Prep School of Medicine,HS,WILLIAMS HS-Career & Technical Education (CTE)-Health Sciences,Health Sciences,4934 S WABASH AVE,Chicago,Illinois,60615,7735351120,7735351004,https://www.cps.edu/schools/schoolprofiles/610380,https://dhwprepmed.org,9,None,<ul><li><strong>Selection Type: </strong>Descending Point Score based on Academic Criteria</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>General</li></ul>,None,,41.806118,-87.62503,POINT (-87.62503 41.806118)
610060,CHICAGO WORLD LANGUAGE ACADEMY,Chicago World Language Academy,ES,CHICAGO WORLD LANGUAGE ACADEMY-Magnet-World Language,World Language,1340 W HARRISON ST,Chicago,Illinois,60607,7735347000,7735349338,https://www.cps.edu/schools/schoolprofiles/610060,https://www.chicagoworldlanguageacademy.cps.edu/,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,Proximity,Tier,General</li><li><strong>Note: </strong>The distribution of available seats into the 4 socio-economic tiers will only be applicable at the entry-level grade.   Staff Preference (and, if applicable, proximity preference) applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.  World Languages offered = French, Japanese, Mandarin, Spanish</li></ul>",None,,41.8743,-87.660985,POINT (-87.660985 41.8743)
609870,CORKERY,Daniel J Corkery Elementary School,ES,CORKERY-Open Enrollment-General Education,General Education,2510 S KILDARE AVE,Chicago,Illinois,60623,7735341650,7735341674,https://www.cps.edu/schools/schoolprofiles/609870,https://corkery.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.845602,-87.731193,POINT (-87.731193 41.845602)
610179,SMYSER,Washington D Smyser Elementary School,ES,SMYSER-Open Enrollment-General Education,General Education,4310 N MELVINA AVE,Chicago,Illinois,60634,7735343711,7735343555,https://www.cps.edu/schools/schoolprofiles/610179,https://smyser.org,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.958868,-87.781975,POINT (-87.781975 41.958868)
610347,CLAREMONT,Claremont Academy Elementary School,ES,CLAREMONT-Magnet Cluster-STEM,STEM,2300 W 64TH ST,Chicago,Illinois,60636,7735358110,7735358108,https://www.cps.edu/schools/schoolprofiles/610347,https://claremontcps.org,"3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,General</li></ul>",None,,41.777511,-87.681061,POINT (-87.681061 41.777511)
609922,BELMONT-CRAGIN,Belmont-Cragin Elementary School,ES,BELMONT-CRAGIN-Open Enrollment-Dual Language,Dual Language,6112 W FULLERTON AVE,Chicago,Illinois,60639,7735342900,7735342907,https://www.cps.edu/schools/schoolprofiles/609922,https://belmontcragin.cps.edu,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,General</li><li><strong>Note: </strong>Staff Preference applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.</li></ul>",None,,41.92095,-87.757343,POINT (-87.757343 41.92095)
610520,LASALLE II,LaSalle II Magnet Elementary School,ES,LASALLE II-Magnet-World Language,World Language,1148 N HONORE ST,Chicago,Illinois,60622,7735340490,7735340491,https://www.cps.edu/schools/schoolprofiles/610520,http://www.lasalle2school.com,"K,1,2,3,4,5,6,7,8",None,"<ul><li><strong>Selection Type: </strong>Random Computerized Lottery</li>                                                            <li><strong>GPA: </strong>N/A</li><li><strong>HS Admissions Exam Minimum for ELA/Math: </strong></li>                                                            <ul><li>General Education and 504 Plan Students:  / </li><li>IEP and EL Students:  / </li></ul>                                                            <li><strong>Priority: </strong>Sibling Preference,Staff Preference,Proximity,Tier,General</li><li><strong>Note: </strong>The distribution of available seats into the 4 socio-economic tiers will only be applicable at the entry-level grade.   Staff Preference (and, if applicable, proximity preference) applies at the entry level grade only. A maximum of 2 seats can be filled through Staff Preference.  World Languages offered = Arabic, French, Mandarin, Spanish</li></ul>",None,,41.902914,-87.673696,POINT (-87.673696 41.902914)
